source_file,stg_id,specialty,procedure_code,section,key,label,is_labeled_optional
MG0120F.json,MG0120F,"General Medicine, Pediatric Medical Management",MG0120F,preauth,eeg_report_intellectual_learning_disability,Electroencephalogram (EEG) report in intellectual and learning disability,False
MG0120F.json,MG0120F,"General Medicine, Pediatric Medical Management",MG0120F,claim,indoor_case_papers_treatment_details,Indoor case papers with treatment given details,False
MG0120F.json,MG0120F,"General Medicine, Pediatric Medical Management",MG0120F,claim,discharge_summary,Discharge summary,False
MG0120G.json,MG0120G,"General Medicine, Pediatric Medical Management",MG0120G,preauth,clinical_notes,Clinical Notes including evaluation findings and planned line of treatment,False
MG0120G.json,MG0120G,"General Medicine, Pediatric Medical Management",MG0120G,preauth,x_ray_ct_mri,X-Ray/CT/MRI,False
MG0120G.json,MG0120G,"General Medicine, Pediatric Medical Management",MG0120G,preauth,past_history_treatment_records,Details past history with treatment records,False
MG0120G.json,MG0120G,"General Medicine, Pediatric Medical Management",MG0120G,preauth,eeg_report_intellectual_learning_disability,Electroencephalogram (EEG) report in intellectual and learning disability,False
MG0120G.json,MG0120G,"General Medicine, Pediatric Medical Management",MG0120G,preauth,ct_mri_brain_report_specific_conditions,CT/MRI Brain report in CVA/Cerebral palsy/Brain injury/intellectual/learning disability,False
MG0120G.json,MG0120G,"General Medicine, Pediatric Medical Management",MG0120G,claim,indoor_case_papers,Indoor case papers with treatment given details,False
MG0120G.json,MG0120G,"General Medicine, Pediatric Medical Management",MG0120G,claim,discharge_summary,Discharge summary,False
MG013A.json,MG013A,"General Medicine, Pediatric Medical Management",MG013A,preauth,clinical_notes_evaluation_findings_indications_planned_treatment,"Clinical Notes including evaluation findings, indications for the procedure, and planned line of treatment",False
MG013A.json,MG013A,"General Medicine, Pediatric Medical Management",MG013A,preauth,liver_function_test_alpha_fetoprotein_cbc_viral_hepatitis_markers_report,"Liver Function test, Alpha fetoprotein, CBC, Viral hepatitis markers report",False
MG013A.json,MG013A,"General Medicine, Pediatric Medical Management",MG013A,preauth,usg_abdomen_ct_liver_upper_gi_endoscopy_fibro_scan,USG- Abdomen /Dual phase CT Liver/ Upper GI endoscopy/Fibro scan for assessing hepatic fibrosis,False
MG013A.json,MG013A,"General Medicine, Pediatric Medical Management",MG013A,claim,detailed_indoor_clinical_papers_treatment_details,Detailed Indoor clinical papers along with treatment given details,False
MG013A.json,MG013A,"General Medicine, Pediatric Medical Management",MG013A,claim,detailed_discharge_summary,Detailed Discharge Summary,False
MG014A.json,MG014A,"General Medicine, Pediatric Medical Management",MG014A,preauth,clinical_notes_evaluation_findings,"Clinical Notes including evaluation findings, indications for the procedure, and planned line of treatment",False
MG014A.json,MG014A,"General Medicine, Pediatric Medical Management",MG014A,preauth,liver_function_test,Liver Function Test,False
MG014A.json,MG014A,"General Medicine, Pediatric Medical Management",MG014A,preauth,pretreatment_usg_abdomen,Pretreatment USG Abdomen,False
MG014A.json,MG014A,"General Medicine, Pediatric Medical Management",MG014A,claim,detailed_indoor_case_papers,Detailed Indoor Case Papers with treatment/aspiration details,False
MG014A.json,MG014A,"General Medicine, Pediatric Medical Management",MG014A,claim,post_treatment_usg_abdomen_report,Post treatment USG Abdomen report,False
MG014A.json,MG014A,"General Medicine, Pediatric Medical Management",MG014A,claim,detailed_discharge_summary,Detailed discharge Summary,False
MG015A.json,MG015A,"General Medicine, Pediatric Medical Management",MG015A,preauth,clinical_notes,"Clinical Notes including evaluation findings, indications for the procedure, and planned line of treatment",False
MG015A.json,MG015A,"General Medicine, Pediatric Medical Management",MG015A,preauth,rapid_dip_test_rk_39_report,Rapid Dip Test (Rk-39) report,False
MG015A.json,MG015A,"General Medicine, Pediatric Medical Management",MG015A,preauth,blood_report_cbc_platelet_reports,"Blood report (CBC, Platelet) reports",False
MG015A.json,MG015A,"General Medicine, Pediatric Medical Management",MG015A,claim,detailed_indoor_case_paper,Detailed Indoor case paper,False
MG015A.json,MG015A,"General Medicine, Pediatric Medical Management",MG015A,claim,post_treatment_blood_investigation_report_cbc_platelet,"Post treatment Blood investigation report (CBC, Platelet etc.)",False
MG015A.json,MG015A,"General Medicine, Pediatric Medical Management",MG015A,claim,detailed_discharge_summary,Detailed discharge summary,False
MG016A.json,MG016A,General Medicine/ Pediatric Medical Management,MG016A,preauth,clinical_notes,Clinical notes,False
MG016A.json,MG016A,General Medicine/ Pediatric Medical Management,MG016A,preauth,x_ray_ct_chest,X ray / CT chest,False
MG016A.json,MG016A,General Medicine/ Pediatric Medical Management,MG016A,claim,indoor_case_papers,Indoor case papers,False
MG016A.json,MG016A,General Medicine/ Pediatric Medical Management,MG016A,claim,complete_blood_count_cbc,Complete Blood Count (CBC),False
MG016A.json,MG016A,General Medicine/ Pediatric Medical Management,MG016A,claim,liver_function_test_lft,Liver Function Test (LFT),False
MG016A.json,MG016A,General Medicine/ Pediatric Medical Management,MG016A,claim,x_ray_ct_chest,X Ray / CT Chest,False
MG016A.json,MG016A,General Medicine/ Pediatric Medical Management,MG016A,claim,pleural_fluid_culture,Pleural fluid culture (NA),False
MG016A.json,MG016A,General Medicine/ Pediatric Medical Management,MG016A,claim,covid_testing,COVID testing (To be decided on case to case basis as per ICMR/ GoI guidelines and only in specific centres approved by GoI for doing such testing.),False
MG016A.json,MG016A,General Medicine/ Pediatric Medical Management,MG016A,claim,discharge_summary,Discharge Summary,False
MG017A.json,MG017A,General Medicine/ Pediatric Medical Management,MG017A,preauth,clinical_notes,Clinical notes,False
MG017A.json,MG017A,General Medicine/ Pediatric Medical Management,MG017A,preauth,x_ray_ct_chest,X ray / CT chest,False
MG017A.json,MG017A,General Medicine/ Pediatric Medical Management,MG017A,claim,indoor_case_papers,Indoor case papers,False
MG017A.json,MG017A,General Medicine/ Pediatric Medical Management,MG017A,claim,complete_blood_count_cbc,Complete Blood Count (CBC),False
MG017A.json,MG017A,General Medicine/ Pediatric Medical Management,MG017A,claim,liver_function_test_lft,Liver Function Test (LFT),False
MG017A.json,MG017A,General Medicine/ Pediatric Medical Management,MG017A,claim,x_ray_ct_chest,X Ray / CT Chest,False
MG017A.json,MG017A,General Medicine/ Pediatric Medical Management,MG017A,claim,pleural_fluid_culture,Pleural fluid culture,False
MG017A.json,MG017A,General Medicine/ Pediatric Medical Management,MG017A,claim,covid_testing,COVID testing (To be decided on case to case basis as per ICMR/ GoI guidelines and only in specific centres approved by GoI for doing such testing.),False
MG017A.json,MG017A,General Medicine/ Pediatric Medical Management,MG017A,claim,discharge_summary,Discharge Summary,False
MG018A.json,MG018A,"General Medicine, Pediatric Medical Management",MG018A,preauth,clinical_notes,"Clinical Notes including evaluation findings, indications for the procedure, and planned line of treatment",False
MG018A.json,MG018A,"General Medicine, Pediatric Medical Management",MG018A,preauth,hemogram_report,Hemogram report,False
MG018A.json,MG018A,"General Medicine, Pediatric Medical Management",MG018A,preauth,chest_xray_ultrasound_cect_chest_report,Chest X ray/Ultrasound chest/ CECT chest report,False
MG018A.json,MG018A,"General Medicine, Pediatric Medical Management",MG018A,claim,detailed_indoor_clinical_papers,Detailed Indoor clinical papers with treatment details,False
MG018A.json,MG018A,"General Medicine, Pediatric Medical Management",MG018A,claim,post_treatment_chest_xray_drainage_details,Post treatment Chest X ray report/Drainage under Ultrasound guidance/Intercostal tube drainage details (If applicable),False
MG018A.json,MG018A,"General Medicine, Pediatric Medical Management",MG018A,claim,detailed_discharge_summary,Detailed Discharge Summary,False
MG019A.json,MG019A,"General Medicine, Pediatric Medical Management",MG019A,preauth,clinical_notes,"Clinical notes detailing examination findings, previous surgery/procedure, follow-up visit details, investigations, advise for daycare procedure",False
MG019A.json,MG019A,"General Medicine, Pediatric Medical Management",MG019A,preauth,chest_xray_ct_scan,Chest X Ray and CT scan Chest (as applicable),False
MG019A.json,MG019A,"General Medicine, Pediatric Medical Management",MG019A,preauth,sputum_microscopy_culture_sensitivity,Sputum microscopy/ culture + sensitivity report,False
MG019A.json,MG019A,"General Medicine, Pediatric Medical Management",MG019A,preauth,cbc_blood_sugar,"CBC, Blood Sugar (Fasting, PP and Random)",False
MG019A.json,MG019A,"General Medicine, Pediatric Medical Management",MG019A,claim,detailed_indoor_case_papers,Detailed Indoor case papers,False
MG019A.json,MG019A,"General Medicine, Pediatric Medical Management",MG019A,claim,post_treatment_chest_xray,Post treatment Chest X ray submitted?,False
MG019A.json,MG019A,"General Medicine, Pediatric Medical Management",MG019A,claim,post_treatment_cbc_blood_sugar,"Post treatment CBC, Blood Sugar (Fasting, PP and Random) reports",False
MG019A.json,MG019A,"General Medicine, Pediatric Medical Management",MG019A,claim,detailed_discharge_summary,Detailed discharge summary,False
MG020A.json,MG020A,"General Medicine, Pediatric Medical Management",MG020A,preauth,clinical_notes,"Clinical Notes including evaluation findings, indications for the procedure, and planned line of treatment",False
MG020A.json,MG020A,"General Medicine, Pediatric Medical Management",MG020A,preauth,esr_report,Erythrocyte Sedimentation Rate (ESR) report,False
MG020A.json,MG020A,"General Medicine, Pediatric Medical Management",MG020A,preauth,xray_mri_ct_chest_report,X-Ray / MRI / CT scan (Chest) report,False
MG020A.json,MG020A,"General Medicine, Pediatric Medical Management",MG020A,preauth,ecg_report,Electrocardiogram (ECG) report,False
MG020A.json,MG020A,"General Medicine, Pediatric Medical Management",MG020A,claim,detailed_indoor_case_papers,Detailed Indoor case papers with treatment details,False
MG020A.json,MG020A,"General Medicine, Pediatric Medical Management",MG020A,claim,post_treatment_chest_xray,Post treatment Chest x-ray,False
MG020A.json,MG020A,"General Medicine, Pediatric Medical Management",MG020A,claim,post_treatment_electrocardiogram,Post treatment Electrocardiogram,False
MG020A.json,MG020A,"General Medicine, Pediatric Medical Management",MG020A,claim,detailed_discharge_summary,Detailed Discharge Summary,False
MG020B.json,MG020B,"General Medicine, Pediatric Medical Management",MG020B,preauth,clinical_notes,"Clinical Notes including evaluation findings, indications for the procedure, and planned line of treatment",False
MG020B.json,MG020B,"General Medicine, Pediatric Medical Management",MG020B,preauth,esr_report,Erythrocyte Sedimentation Rate (ESR) report,False
MG020B.json,MG020B,"General Medicine, Pediatric Medical Management",MG020B,preauth,xray_mri_ct_chest_report,X-Ray / MRI / CT scan (Chest) report,False
MG020B.json,MG020B,"General Medicine, Pediatric Medical Management",MG020B,preauth,ecg_report,Electrocardiogram (ECG) report,False
MG020B.json,MG020B,"General Medicine, Pediatric Medical Management",MG020B,claim,detailed_indoor_case_papers,Detailed Indoor case papers with treatment details,False
MG020B.json,MG020B,"General Medicine, Pediatric Medical Management",MG020B,claim,post_treatment_chest_xray,Post treatment Chest x-ray,False
MG020B.json,MG020B,"General Medicine, Pediatric Medical Management",MG020B,claim,post_treatment_electrocardiogram,Post treatment Electrocardiogram,False
MG020B.json,MG020B,"General Medicine, Pediatric Medical Management",MG020B,claim,detailed_discharge_summary,Detailed Discharge Summary,False
MG021A.json,MG021A,General Medicine; Pediatric Medical Management,MG021A,preauth,clinical_notes,Clinical notes,False
MG021A.json,MG021A,General Medicine; Pediatric Medical Management,MG021A,preauth,on_bed_patient_photograph,On bed patient photograph,False
MG021A.json,MG021A,General Medicine; Pediatric Medical Management,MG021A,claim,indoor_case_papers,Indoor case papers,False
MG021A.json,MG021A,General Medicine; Pediatric Medical Management,MG021A,claim,prescribed_medications,Prescribed medications including culture sensitive antibiotics,False
MG021A.json,MG021A,General Medicine; Pediatric Medical Management,MG021A,claim,discharge_summary,Discharge summary,False
MG021A.json,MG021A,General Medicine; Pediatric Medical Management,MG021A,claim,urine_culture_sensitivity_report,Urine culture/ sensitivity report,False
MG021A.json,MG021A,General Medicine; Pediatric Medical Management,MG021A,claim,ultrasound_kub_report,Ultrasound KUB report (if indicated and available),False
MG023A.json,MG023A,"General Medicine, Pediatric Medical Management",MG023A,preauth,clinical_notes,Clinical notes including evaluation findings and planned line of treatment,False
MG023A.json,MG023A,"General Medicine, Pediatric Medical Management",MG023A,preauth,cbc_x_ray_report,"CBC,X-ray report",False
MG023A.json,MG023A,"General Medicine, Pediatric Medical Management",MG023A,preauth,synovial_fluid_analysis,Synovial fluid analysis,False
MG023A.json,MG023A,"General Medicine, Pediatric Medical Management",MG023A,claim,indoor_case_papers,Detailed indoor case papers with treatment details,False
MG023A.json,MG023A,"General Medicine, Pediatric Medical Management",MG023A,claim,discharge_summary,Detailed discharge Summary,False
MG024A.json,MG024A,"General Medicine, Pediatric Medical Management",MG024A,preauth,clinical_notes,"Clinical notes including evaluation findings, indications for the procedure, planned line of treatment, detailing history, admission notes showing vitals (BP, Pulse) and examination findings",False
MG024A.json,MG024A,"General Medicine, Pediatric Medical Management",MG024A,preauth,cbc_esr_lft_sr_creatine_reports,"CBC, ESR, LFT, Sr. Creatine reports",False
MG024A.json,MG024A,"General Medicine, Pediatric Medical Management",MG024A,preauth,c_reactive_protein_level_report,C-reactive protein level report,False
MG024A.json,MG024A,"General Medicine, Pediatric Medical Management",MG024A,claim,detailed_indoor_case_papers,Detailed Indoor case papers with treatment details,False
MG024A.json,MG024A,"General Medicine, Pediatric Medical Management",MG024A,claim,post_treatment_cbc_esr_lft_sr_creatinine_reports,"Post treatment CBC, ESR, LFT, Sr. Creatinine reports",False
MG024A.json,MG024A,"General Medicine, Pediatric Medical Management",MG024A,claim,detailed_discharge_summary,Detailed Discharge Summary,False
MG026A.json,MG026A,"General Medicine, Pediatric Medical Management",MG026A,preauth,clinical_notes_detailed_history,Clinical notes with detailing history,False
MG026A.json,MG026A,"General Medicine, Pediatric Medical Management",MG026A,preauth,cbc_esr_peripheral_smear_lft_report,"CBC, ESR, Peripheral smear, LFT report",False
MG026A.json,MG026A,"General Medicine, Pediatric Medical Management",MG026A,claim,detailed_indoor_case_papers_treatment_details,"Detailed Indoor case papers, Treatment details",False
MG026A.json,MG026A,"General Medicine, Pediatric Medical Management",MG026A,claim,post_treatment_cbc_esr_peripheral_smear_lft_reports,"Post treatment CBC, ESR, Peripheral smear, LFT reports",False
MG026A.json,MG026A,"General Medicine, Pediatric Medical Management",MG026A,claim,detailed_discharge_summary,Detailed Discharge Summary,False
MG027A.json,MG027A,"General Medicine, Pediatric Medical Management",MG027A,preauth,clinical_notes,"Clinical Notes including evaluation findings, indications for the procedure, and planned line of treatment",False
MG027A.json,MG027A,"General Medicine, Pediatric Medical Management",MG027A,preauth,chest_x_ray_ct_scan_report,Chest X ray/CT scan report,False
MG027A.json,MG027A,"General Medicine, Pediatric Medical Management",MG027A,preauth,cbc_blood_sugar_reports,"CBC, Blood Sugar (Fasting, PP and Random) reports",False
MG027A.json,MG027A,"General Medicine, Pediatric Medical Management",MG027A,claim,detailed_indoor_case_papers_treatment_details,Detailed Indoor case papers (ICPs) with treatment details.,False
MG027A.json,MG027A,"General Medicine, Pediatric Medical Management",MG027A,claim,post_treatment_chest_x_ray_report,Post treatment Chest X ray report,False
MG027A.json,MG027A,"General Medicine, Pediatric Medical Management",MG027A,claim,detailed_discharge_summary,Detailed discharge summary,False
MG028A.json,MG028A,General Medicine,MG028A,preauth,clinical_notes,Clinical notes with indications and planned line of management,False
MG028A.json,MG028A,General Medicine,MG028A,preauth,x_ray_chest,X ray Chest,False
MG028A.json,MG028A,General Medicine,MG028A,claim,clinical_notes,Clinical Notes,False
MG028A.json,MG028A,General Medicine,MG028A,claim,cbc,CBC,False
MG028A.json,MG028A,General Medicine,MG028A,claim,x_ray_chest,X Ray Chest,False
MG028A.json,MG028A,General Medicine,MG028A,claim,discharge_summary,Discharge Summary,False
MG029A.json,MG029A,General Medicine,MG029A,preauth,clinical_notes,Clinical notes,False
MG029A.json,MG029A,General Medicine,MG029A,preauth,investigation_reports_spirometry_pft,Investigation reports- Spirometry/ PFT (If available),False
MG029A.json,MG029A,General Medicine,MG029A,preauth,chest_x_ray,Chest X-ray,False
MG029A.json,MG029A,General Medicine,MG029A,preauth,patient_photograph,Patient photograph,False
MG029A.json,MG029A,General Medicine,MG029A,claim,detailed_indoor_case_papers,Detailed Indoor case papers having treatment and management including SpO2 monitoring,False
MG029A.json,MG029A,General Medicine,MG029A,claim,detailed_discharge_summary,Detailed discharge summary,False
MG029A.json,MG029A,General Medicine,MG029A,claim,all_investigations_reports_serial_abg,All investigations reports including serial ABG if patient admitted in ICU/HDU,False
MG031A.json,MG031A,"General Medicine, Pediatric Medical Management",MG031A,preauth,clinical_notes,"Clinical Notes including evaluation findings, indications for the procedure, and planned line of treatment",False
MG031A.json,MG031A,"General Medicine, Pediatric Medical Management",MG031A,preauth,complete_hemogram_report,Complete Hemogram report,False
MG031A.json,MG031A,"General Medicine, Pediatric Medical Management",MG031A,preauth,detailed_2d_echo_report,"Detailed 2D-Echo, M-Mode/ color Doppler/Trans esophageal echocardiography report",False
MG031A.json,MG031A,"General Medicine, Pediatric Medical Management",MG031A,claim,detailed_indoor_case_papers,Detailed Indoor case papers with treatment details,False
MG031A.json,MG031A,"General Medicine, Pediatric Medical Management",MG031A,claim,blood_culture_report,Blood culture report,False
MG031A.json,MG031A,"General Medicine, Pediatric Medical Management",MG031A,claim,post_treatment_imaging,Post treatment Chest X-ray/2D Echo/12 Lead EKG/Transesophageal (Echocardiography),False
MG031A.json,MG031A,"General Medicine, Pediatric Medical Management",MG031A,claim,discharge_summary,Detailed Discharge Summary,False
MG031B.json,MG031B,"General Medicine, Pediatric Medical Management",MG031B,preauth,clinical_notes,"Clinical Notes including evaluation findings, indications for the procedure, and planned line of treatment",False
MG031B.json,MG031B,"General Medicine, Pediatric Medical Management",MG031B,preauth,complete_hemogram_report,Complete Hemogram report,False
MG031B.json,MG031B,"General Medicine, Pediatric Medical Management",MG031B,preauth,detailed_2d_echo_report,"Detailed 2D-Echo, M-Mode/ color Doppler/Trans esophageal echocardiography report",False
MG031B.json,MG031B,"General Medicine, Pediatric Medical Management",MG031B,claim,detailed_indoor_case_papers,Detailed Indoor case papers with treatment details,False
MG031B.json,MG031B,"General Medicine, Pediatric Medical Management",MG031B,claim,blood_culture_report,Blood culture report,False
MG031B.json,MG031B,"General Medicine, Pediatric Medical Management",MG031B,claim,post_treatment_imaging,Post treatment Chest X-ray/2D Echo/12 Lead EKG/Transesophageal (Echocardiography),False
MG031B.json,MG031B,"General Medicine, Pediatric Medical Management",MG031B,claim,discharge_summary,Detailed Discharge Summary,False
MG032A.json,MG032A,"General Medicine, Pediatric Medical Management",MG032A,preauth,clinical_notes_evaluation_indications_treatment,"Clinical Notes including evaluation findings, indications for the procedure, and planned line of treatment",False
MG032A.json,MG032A,"General Medicine, Pediatric Medical Management",MG032A,preauth,c_reactive_protein,C-reactive protein,False
MG032A.json,MG032A,"General Medicine, Pediatric Medical Management",MG032A,preauth,urine_routine_esr,"Urine Routine, ESR",False
MG032A.json,MG032A,"General Medicine, Pediatric Medical Management",MG032A,claim,detailed_indoor_case_papers_indications,Detailed indoor case papers along with indications,False
MG032A.json,MG032A,"General Medicine, Pediatric Medical Management",MG032A,claim,biopsy_report_if_applicable,Biopsy report (if applicable),False
MG032A.json,MG032A,"General Medicine, Pediatric Medical Management",MG032A,claim,anca_ana_test_report,Antineutrophil cytoplasmic antibodies (ANCA) levels / The antinuclear antibody (ANA) test,False
MG032A.json,MG032A,"General Medicine, Pediatric Medical Management",MG032A,claim,detailed_discharge_summary,Detailed discharge summary,False
MG033A.json,MG033A,"General Medicine, Pediatric Medical Management",MG033A,preauth,clinical_notes,"Clinical Notes including evaluation findings, indications for the procedure, and planned line of treatment",False
MG033A.json,MG033A,"General Medicine, Pediatric Medical Management",MG033A,preauth,serum_amylase_lipase_lft_cbc_reports,"Serum Amylase, Lipase, LFT, CBC reports",False
MG033A.json,MG033A,"General Medicine, Pediatric Medical Management",MG033A,preauth,usg_abdomen_ct_abdomen_contrast_report,USG Abdomen report/CT Abdomen (Contrast),False
MG033A.json,MG033A,"General Medicine, Pediatric Medical Management",MG033A,claim,detailed_indoor_case_paper_icps,Detailed Indoor case paper (ICPs),False
MG033A.json,MG033A,"General Medicine, Pediatric Medical Management",MG033A,claim,post_treatment_plain_xray_erect_abdomen_usg_ct_abdomen,Post treatment Plain X ray erect Abdomen/USG/CT abdomen,False
MG033A.json,MG033A,"General Medicine, Pediatric Medical Management",MG033A,claim,serum_amylase_lipase_lft_cbc,"Serum Amylase, Lipase, LFT, CBC reports",False
MG033A.json,MG033A,"General Medicine, Pediatric Medical Management",MG033A,claim,detailed_discharge_summary,Detailed discharge summary,False
MG033B.json,MG033B,"General Medicine, Pediatric Medical Management",MG033B,preauth,clinical_notes,"Clinical Notes including evaluation findings, indications for the procedure, and planned line of treatment",False
MG033B.json,MG033B,"General Medicine, Pediatric Medical Management",MG033B,preauth,serum_amylase_lipase_lft_cbc_reports,"Serum Amylase, Lipase, LFT, CBC reports",False
MG033B.json,MG033B,"General Medicine, Pediatric Medical Management",MG033B,preauth,usg_abdomen_ct_abdomen_contrast_report,USG Abdomen report/CT Abdomen (Contrast),False
MG033B.json,MG033B,"General Medicine, Pediatric Medical Management",MG033B,claim,detailed_indoor_case_paper_icps,Detailed Indoor case paper (ICPs),False
MG033B.json,MG033B,"General Medicine, Pediatric Medical Management",MG033B,claim,post_treatment_plain_xray_erect_abdomen_usg_ct_abdomen,Post treatment Plain X ray erect Abdomen/USG/CT abdomen,False
MG033B.json,MG033B,"General Medicine, Pediatric Medical Management",MG033B,claim,serum_amylase_lipase_lft_cbc,"Serum Amylase, Lipase, LFT, CBC reports",False
MG033B.json,MG033B,"General Medicine, Pediatric Medical Management",MG033B,claim,detailed_discharge_summary,Detailed discharge summary,False
MG034A.json,MG034A,"General Medicine, Pediatric Medical Management",MG034A,preauth,clinical_notes,"Clinical Notes including evaluation findings, indications for the procedure, and planned line of treatment",False
MG034A.json,MG034A,"General Medicine, Pediatric Medical Management",MG034A,preauth,liver_function_test,Liver Function test,False
MG034A.json,MG034A,"General Medicine, Pediatric Medical Management",MG034A,preauth,ultrasound_abdomen_upper_gi_endoscopy,Ultrasound abdomen/Upper GI endoscopy,False
MG034A.json,MG034A,"General Medicine, Pediatric Medical Management",MG034A,preauth,cancer_markers_ca_19_9_cea_ca_125_females_as_and_when_applicable,"Cancer markers CA-19-9, CEA, CA-125 (females) (as and when applicable)",False
MG034A.json,MG034A,"General Medicine, Pediatric Medical Management",MG034A,claim,detailed_indoor_case_papers_and_treatment_given,Detailed Indoor Case Papers and Treatment given,False
MG034A.json,MG034A,"General Medicine, Pediatric Medical Management",MG034A,claim,serum_ascites_albumin_gradient_saag_report,Serum ascites albumin gradient (SAAG) report,False
MG034A.json,MG034A,"General Medicine, Pediatric Medical Management",MG034A,claim,detailed_discharge_summary,Detailed Discharge Summary,False
MG035A.json,MG035A,"General Medicine, Pediatric Medical Management",MG035A,preauth,clinical_notes_evaluation_findings_indications_treatment_plan,"Clinical Notes including evaluation findings, indications for the procedure, and planned line of treatment",False
MG035A.json,MG035A,"General Medicine, Pediatric Medical Management",MG035A,preauth,hemogram,Hemogram,False
MG035A.json,MG035A,"General Medicine, Pediatric Medical Management",MG035A,preauth,biochemistry,Biochemistry,False
MG035A.json,MG035A,"General Medicine, Pediatric Medical Management",MG035A,preauth,mri_ct_spinal_cord_report,MRI/CT Spinal cord,False
MG035A.json,MG035A,"General Medicine, Pediatric Medical Management",MG035A,claim,detailed_indoor_case_papers_treatment_given,Detailed Indoor case papers with treatment given,False
MG035A.json,MG035A,"General Medicine, Pediatric Medical Management",MG035A,claim,detailed_discharge_summary,Detailed Discharge Summary,False
MG036A.json,MG036A,General Medicine,MG036A,preauth,clinical_notes,Clinical notes,False
MG036A.json,MG036A,General Medicine,MG036A,preauth,coagulation_profile,"Blood test: Coagulation profile (PT, INR)",False
MG036A.json,MG036A,General Medicine,MG036A,preauth,sr_electrolytes,Blood test: Sr. electrolytes,False
MG036A.json,MG036A,General Medicine,MG036A,preauth,ecg_irregular_rhythm_abnormal_hr,ECG it shows irregular rhythm and abnormal heart rate,False
MG036A.json,MG036A,General Medicine,MG036A,preauth,x_ray_chest,X-ray Chest,False
MG036A.json,MG036A,General Medicine,MG036A,claim,post_treatment_ecg,Post treatment ECG,False
MG036A.json,MG036A,General Medicine,MG036A,claim,discharge_summary,Discharge Summary,False
MG036A.json,MG036A,General Medicine,MG036A,claim,detailed_indoor_case_papers,"Detailed Indoor Case Papers (ICPs), Treatment details",False
MG036A.json,MG036A,General Medicine,MG036A,claim,all_investigations_reports,All investigations reports,False
MG037A.json,MG037A,General Medicine,MG037A,preauth,clinical_notes_eval_findings_indications_plan,"Clinical Notes including evaluation findings, indications for the procedure, and planned line of treatment",False
MG037A.json,MG037A,General Medicine,MG037A,preauth,ecg_report_12_lead,12 lead ECG report,False
MG037A.json,MG037A,General Medicine,MG037A,preauth,echo_color_doppler_report_stills,Echo/ color Doppler report with stills,False
MG037A.json,MG037A,General Medicine,MG037A,claim,indoor_case_papers_treatment_details,Detailed indoor case papers with treatment details,False
MG037A.json,MG037A,General Medicine,MG037A,claim,post_procedure_echo_color_doppler_report,Post procedure echo/color Doppler report,False
MG037A.json,MG037A,General Medicine,MG037A,claim,analysis_fluid_aspirated_report,Analysis of Fluid Aspirated report,False
MG037A.json,MG037A,General Medicine,MG037A,claim,detailed_discharge_summary,Detailed Discharge Summary,False
MG038A.json,MG038A,"General Medicine, Pediatric Medical Management",MG038A,preauth,clinical_notes,"Clinical Notes including evaluation findings, indications for the procedure, and planned line of treatment",False
MG038A.json,MG038A,"General Medicine, Pediatric Medical Management",MG038A,preauth,ecg_echo_report,ECG/ECHO with report,False
MG038A.json,MG038A,"General Medicine, Pediatric Medical Management",MG038A,preauth,chest_x_ray_report,Chest X-ray report,False
MG038A.json,MG038A,"General Medicine, Pediatric Medical Management",MG038A,preauth,blood_investigations,"Blood investigations: Biomarkers, Brain natriuretic peptide (BNP), N-terminal pro-brain natriuretic peptide (NT-proBNP), Creatine kinase",False
MG038A.json,MG038A,"General Medicine, Pediatric Medical Management",MG038A,claim,indoor_case_papers,Detailed Indoor case papers with treatment details,False
MG038A.json,MG038A,"General Medicine, Pediatric Medical Management",MG038A,claim,procedure_notes,Detailed procedure notes,False
MG038A.json,MG038A,"General Medicine, Pediatric Medical Management",MG038A,claim,discharge_summary,Detailed Discharge Summary,False
MG040C.json,MG040C,General Medicine,MG040C,preauth,clinical_notes_apache_score,Clinical notes with APACHE score,False
MG040C.json,MG040C,General Medicine,MG040C,preauth,cbc,CBC,False
MG040C.json,MG040C,General Medicine,MG040C,preauth,chest_x_ray,Chest X-ray,False
MG040C.json,MG040C,General Medicine,MG040C,preauth,abg,ABG (if available),False
MG040C.json,MG040C,General Medicine,MG040C,preauth,ecg,ECG,False
MG040C.json,MG040C,General Medicine,MG040C,preauth,ncct_head,NCCT Head,False
MG040C.json,MG040C,General Medicine,MG040C,preauth,fundus_examination,Fundus examination,False
MG040C.json,MG040C,General Medicine,MG040C,preauth,clinical_photo_patient_on_bed,Clinical photograph of the patient on bed,False
MG040C.json,MG040C,General Medicine,MG040C,claim,still_photo_patient_undergoing_treatment_ventilatory_support,Still photograph of the patient undergoing the treatment (+/- ventilatory support),False
MG040C.json,MG040C,General Medicine,MG040C,claim,detailed_indoor_case_papers,Detailed Indoor case papers having treatment and management,False
MG040C.json,MG040C,General Medicine,MG040C,claim,relevant_investigations_serial_abgs,Relevant investigations including serial ABGs (ABG if Available),False
MG040C.json,MG040C,General Medicine,MG040C,claim,detailed_discharge_summary,Detailed discharge summary,False
MG041A.json,MG041A,"General Medicine, Pediatric Medical Management",MG041A,preauth,clinical_notes,"Clinical Notes including evaluation findings, indications for the procedure, and planned line of treatment",False
MG041A.json,MG041A,"General Medicine, Pediatric Medical Management",MG041A,preauth,cbc_platelets_lft_hb,"Complete Blood count, platelets, Liver Function Test, Hemoglobin",False
